id,code,name
facturacion_hacienda.codigo_actividad460,630904,AGENTE ADUANERO INDEPENDIENTE Y AGENCIA DE ADUANAS
facturacion_hacienda.codigo_actividad461,641101,ACTIVIDADES POSTALES Y DE CORREO
facturacion_hacienda.codigo_actividad462,642001,"SERVICIOS DE RADIO-MENSAJES, RADIOLOCALIZADORES Y SIMILARES"
facturacion_hacienda.codigo_actividad463,642002,"SERVICIO DE TELEVISION POR CABLE, SATELITE U OTROS SISTEMA S SIMILARES"
facturacion_hacienda.codigo_actividad464,642003,MANTENIMIENTO DE REDES DE TELECOMUNICACION
facturacion_hacienda.codigo_actividad465,642004,SERVICIO DE RADIO FRECUENCIA
facturacion_hacienda.codigo_actividad466,642005,"SERVICIOS TELEFONICOS, TELEGRAFICOS Y POR TELEX"
facturacion_hacienda.codigo_actividad467,642007,VENTA DE ESPACIO EN EL CABLE SUBMARINO
facturacion_hacienda.codigo_actividad468,642008,"SERVICIO DE TRANSMISION  DE  DATOS, TEXTO, SONIDO, VOZ  Y VIDEO POR MEDIO DE LA"
facturacion_hacienda.codigo_actividad469,642009,SERVICIOS DIGITALES O DE TELECOMUNICACIONES E INTANGIBLES PRESTADOS DESDE EL EXTERIOR
facturacion_hacienda.codigo_actividad470,651101,BANCA CENTRAL
facturacion_hacienda.codigo_actividad471,651901,COOPERATIVAS DE AHORRO Y CREDITO
facturacion_hacienda.codigo_actividad472,651903,BANCOS ESTATALES (EXCEPTO EL BANCO CENTRAL)
facturacion_hacienda.codigo_actividad473,651904,ENTIDADES FINANCIERAS PRIVADAS (BANCOS)
facturacion_hacienda.codigo_actividad474,651905,SERVICIO DE ENVIO Y RECIBO DE DINERO
facturacion_hacienda.codigo_actividad475,651906,INSTITUCIONES DE AHORRO Y CREDITO PARA VIVIENDA
facturacion_hacienda.codigo_actividad476,659101,ARRENDAMIENTO OPERATIVO EN FUNCION FINANCIERA CON OPCION DECOMPRA O RENOVACION (
facturacion_hacienda.codigo_actividad477,659201,ENTIDADES FINANCIERAS DISTINTAS AL SISTEMA BANCARIO NACIONAL
facturacion_hacienda.codigo_actividad478,659202,EMISORAS Y PROCESADORAS DE TARJETAS DE CREDITO
facturacion_hacienda.codigo_actividad479,659901,SERVICIO DE PRESTAMO (PRESTAMISTAS)
facturacion_hacienda.codigo_actividad480,659902,FIDEICOMISOS Y/O ADMINISTRADORES DE FONDOS DE INVERSION
facturacion_hacienda.codigo_actividad481,659903,SOCIEDADES DE INVERSION MOBILIARIA
facturacion_hacienda.codigo_actividad482,659904,SERVICIO RECUPERACION DE DEUDAS (FACTORE0)
facturacion_hacienda.codigo_actividad483,659905,FONDOS DE INVERSION
facturacion_hacienda.codigo_actividad484,659906,ACTIVIDADES DE SOCIEDADES DE CARTERA (HOLDING)
facturacion_hacienda.codigo_actividad485,659907,INGRESOS POR INTERESES DIFERENTES AL COMERCIO DEL PRESTAMO
facturacion_hacienda.codigo_actividad486,659908,FONDOS DE LA LEY DEL SISTEMA DE BANCA PARA EL DESARROLLO
facturacion_hacienda.codigo_actividad487,659909,FIDEICOMISOS DE LA LEY DEL SISTEMA DE BANCA PARA EL DESARROLLO
facturacion_hacienda.codigo_actividad488,660101,SEGUROS DE VIDA
facturacion_hacienda.codigo_actividad489,660201,OPERADORAS DE PENSIONES
facturacion_hacienda.codigo_actividad490,660202,FONDOS DE OPERADORAS DE PENSIONES EXENTOS DEL 8%
facturacion_hacienda.codigo_actividad491,660301,AGENTES DE SEGUROS
facturacion_hacienda.codigo_actividad492,660302,COMERCIALIZADORES DE SEGUROS
facturacion_hacienda.codigo_actividad493,660303,SEGUROS GENERALES
facturacion_hacienda.codigo_actividad494,671101,ADMINISTRACIÓN DE MERCADOS FINANCIEROS
facturacion_hacienda.codigo_actividad495,671201,CORREDORES DE BOLSA
facturacion_hacienda.codigo_actividad496,671202,PUESTOS DE BOLSA
facturacion_hacienda.codigo_actividad497,671901,PUESTOS Y/O CASAS DE CAMBIO DE MONEDA EXTRANJERA
facturacion_hacienda.codigo_actividad498,671902,ASESORES FINANCIEROS Y ACTIVIDADES AUXILIARES DE LA INTERMEDICIACION FINANCIERA
facturacion_hacienda.codigo_actividad499,672001,ACTIVIDADES AUXILIARES DE LA FINANCIACIÓN DE PLANES DE SEGUROS Y DE PENSIONES
facturacion_hacienda.codigo_actividad500,701001,ACTIVIDADES INMOBILIARIAS (ALQUILER DE VIVIENDA SUPERIOR A 1.5 SALARIO BASE)
facturacion_hacienda.codigo_actividad501,701002,ALQUILER DE LOCALES COMERCIALES Y CENTROS COMERCIALES
facturacion_hacienda.codigo_actividad502,701003,COMPRA Y VENTA DE PROPIEDADES (INVERSIONISTAS)
facturacion_hacienda.codigo_actividad503,701004,ALQUILER DE EDIFICIOS Y PROPIEDADES DIFERENTES A CASAS DE HABITACION
facturacion_hacienda.codigo_actividad504,701005,ALQUILER DE MARCAS REGISTRADAS
facturacion_hacienda.codigo_actividad505,701006,"ALQUILER DE PATENTES (DE LICORES, UNICAMENTE)"
facturacion_hacienda.codigo_actividad506,701007,EXPLOTACION DE FRANQUICIAS
facturacion_hacienda.codigo_actividad507,701008,ACTIVIDADES INMOBILIARIAS (ALQUILER DE VIVIENDA INFERIOR A 1.5 SALARIO BASE)
facturacion_hacienda.codigo_actividad508,702001,AGENTES O CORREDORES DE BIENES RAICES
facturacion_hacienda.codigo_actividad509,702003,"ADMINISTRACIóN, MANTENIMIENTO, REPARACIóN Y LIMPIEZA DE LOS SERVICIOS Y BIENES COMUNES DE LA PROPIEDAD EN CONDOMINIO"
facturacion_hacienda.codigo_actividad510,711101,ALQUILER DE AUTOMOVILES  DE TODO TIPO
facturacion_hacienda.codigo_actividad511,711102,ALQUILER DE MOTOCICLETA/SERVICIO
facturacion_hacienda.codigo_actividad512,711103,"ALQUILER DE EQUIPO DE TRANSPORTE POR VIA TERRESTRE, ACUATICA O AEREA"
facturacion_hacienda.codigo_actividad513,711105,ALQUILER DE CARRITOS DE GOLF Y OTROS
facturacion_hacienda.codigo_actividad514,712101,ALQUILER DE MAQUINARIA Y EQUIPO PARA USO AGRICOLA
facturacion_hacienda.codigo_actividad515,712201,ALQUILER DE MAQUINARIA Y EQUIPO DE CONSTRUCCIÓN E INGENIERÍA CIVIL
facturacion_hacienda.codigo_actividad516,712301,SERVICIOS DE INTERNET EN LOCALES PUBLICOS ( CAFE INTERNET )
facturacion_hacienda.codigo_actividad517,712302,ALQUILER DE MAQUINARIA Y EQUIPO DE OFICINA
facturacion_hacienda.codigo_actividad518,712901,ALQUILER DE MáQUINAS EXPENDEDORAS DE ALIMENTOS Y OTROS
facturacion_hacienda.codigo_actividad519,712902,ALQUILER DE MAQUINAS DE ENTRETENIMIENTO (CON MONEDAS)
facturacion_hacienda.codigo_actividad520,712904,ALQUILER DE PELICULAS CINEMATOGRAFICAS (VIDEO CLUB) Y/O VIDEO JUEGOS
facturacion_hacienda.codigo_actividad521,712905,"ALQUILER DE EQUIPO PARA RADIO, TELEVISIóN Y COMUNICACIONES"
facturacion_hacienda.codigo_actividad522,712906,ALQUILER DE EQUIPO PARA DISPENSAR BILLETES (CAJERO AUTOMá-TICO)
facturacion_hacienda.codigo_actividad523,712907,ALQUILER MAQUINARIA Y EQUIPO PARA LA ELABORACION Y/O MANTENIMIENTO DE PRODUCTOS
facturacion_hacienda.codigo_actividad524,712909,ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO PARA USO COMERCIAL
facturacion_hacienda.codigo_actividad525,712910,ALQUILER DE MAQUINARIA Y/O EQUIPO PARA USO INDUSTRIAL
facturacion_hacienda.codigo_actividad526,712911,ALQUILER DE RAMPAS Y SIMILARES
facturacion_hacienda.codigo_actividad527,713001,ALQUILER DE MENAJE
facturacion_hacienda.codigo_actividad528,713002,ALQUILER DE EQUIPO RECREATIVO Y DEPORTIVO
facturacion_hacienda.codigo_actividad529,713003,ALQUILER DE EQUIPO MEDICO Y ARTICULOS CONEXOS
facturacion_hacienda.codigo_actividad530,713012,ALQUILER DE TRAJES DE TODO TIPO
facturacion_hacienda.codigo_actividad531,713013,ALQUILER DE EQUIPO Y UTENSILIOS PARA EVENTOS ESPECIALES
facturacion_hacienda.codigo_actividad532,713053,"ALQUILER DE ANIMALES (CABALLOS, SERPIENTES, ETC)"
facturacion_hacienda.codigo_actividad533,721001,CONSULTORES INFORMÁTICOS
facturacion_hacienda.codigo_actividad534,722003,"DISEÑADOR GRAFICO, DE SOFWARE Y PAGINAS WEB"
facturacion_hacienda.codigo_actividad535,723001,PROCESAMIENTO DE DATOS
facturacion_hacienda.codigo_actividad536,724001,ACTIVIDADES RELACIONADAS CON BASES DE DATOS
facturacion_hacienda.codigo_actividad537,725001,REPARACION DE EQUIPO DE COMPUTO
facturacion_hacienda.codigo_actividad538,725002,MANTENIMIENTO DE EQUIPO DE COMPUTO
facturacion_hacienda.codigo_actividad539,725003,"REPARACIÓN CAJAS REGISTRADORAS, CALCULADORAS, MAQUINAS DE CONTABILIDAD Y EQUIPO"
facturacion_hacienda.codigo_actividad540,725004,"MANTENIMIENTO DE CAJAS REGISTRADORAS, CALCULADORAS, MAQUINAS DE CONTABILIDAD"
facturacion_hacienda.codigo_actividad541,729001,OTRAS ACTIVIDADES DE INFORMÁTICA
facturacion_hacienda.codigo_actividad542,731001,INVESTIGACION Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES 
facturacion_hacienda.codigo_actividad543,731003,METEOROLOGO POR CUENTA PROPIA
facturacion_hacienda.codigo_actividad544,732001,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES 
facturacion_hacienda.codigo_actividad545,741101,"BUFFETE DE ABOGADO, NOTARIO, ASESOR LEGAL"
facturacion_hacienda.codigo_actividad546,741203,"ACTVIDAD DE CONTABILIDAD (CONTADORES), TENEDURIA DE LIBROS,AUDITORIA Y ASESOR FINANCIERO"
facturacion_hacienda.codigo_actividad547,741301,ASESORES EN MERCADEO Y VENTAS
facturacion_hacienda.codigo_actividad548,74130,2 ENCUESTAS DE OPINIóN PúBLICA
facturacion_hacienda.codigo_actividad549,741401,ECONOMISTAS
facturacion_hacienda.codigo_actividad550,741402,ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTIÓN (HANDLING)
facturacion_hacienda.codigo_actividad551,741407,ASESOR ADUANERO
facturacion_hacienda.codigo_actividad552,741408,"CORRESPONSAL DE RADIO, TELEVISION Y PRENSA ESCRITA"
facturacion_hacienda.codigo_actividad553,742102,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA
facturacion_hacienda.codigo_actividad554,742105,SERVICIOS DE CONSULTORIA EN MANTENIMIENTO INDUSTRIAL Y MECANICO
facturacion_hacienda.codigo_actividad555,742107,QUIMICOS
facturacion_hacienda.codigo_actividad556,742108,ACTIVIDADES DE GEOGRAFIA Y/O GEOLOGIA
facturacion_hacienda.codigo_actividad557,742110,BIOLOGO POR CUENTA PROPIA
facturacion_hacienda.codigo_actividad558,74211,2 DIBUJANTE ARQUITECTONICO Y/O PLANOS DE CONSTRUCCION
facturacion_hacienda.codigo_actividad559,742201,ENSAYOS Y ANÁLISIS TÉCNICOS
facturacion_hacienda.codigo_actividad560,742202,PROFESIONALES EN TECNOLOGÍA DE ALIMENTOS
facturacion_hacienda.codigo_actividad561,743001,PUBLICIDAD
facturacion_hacienda.codigo_actividad562,743004,SERVICIOS DE PUBLICIDAD
facturacion_hacienda.codigo_actividad563,743005,ALQUILER DE ESPACIOS PUBLICITARIOS
facturacion_hacienda.codigo_actividad564,743006,PUBLICIDAD A TRAVES DE MEDIOS ELECTRONICOS
facturacion_hacienda.codigo_actividad565,749101,SERVICIOS DE ADMINISTRACIÓN DE PERSONAL
facturacion_hacienda.codigo_actividad566,749102,SERVICIOS DE BIBLIOTECOLOGíA
facturacion_hacienda.codigo_actividad567,749201,"SERVICIOS DE INVESTIGACION, SEGURIDAD PRIVADA, AGENCIAS Y CONSULTORES"
facturacion_hacienda.codigo_actividad568,749204,INSTRUCTOR DE TIRO (MANEJO DE ARMAS).
facturacion_hacienda.codigo_actividad569,749301,SERVICIOS DE FUMIGACIóN (NO AGRíCOLA)
facturacion_hacienda.codigo_actividad570,749302,SERVICIOS DE LIMPIEZA (INTERIORES Y EXTERIORES)
facturacion_hacienda.codigo_actividad571,749401,ESTUDIOS FOTOGRAFICOS
facturacion_hacienda.codigo_actividad572,749402,SERVICIO DE FOTOGRAFIA (FOTOGRAFO)
facturacion_hacienda.codigo_actividad573,749501,SERVICIOS DE ENVASE Y EMPAQUE
facturacion_hacienda.codigo_actividad574,749901,SERVICIO DE FOTOCOPIADO Y OTROS
facturacion_hacienda.codigo_actividad575,749902,SERVICIOS DE LEVANTADO DE TEXTO Y/O CORRECCION DE TEXTOS Y OTROS
facturacion_hacienda.codigo_actividad576,749903,SERVICIOS SECRETARIALES Y/O OFICINISTA
facturacion_hacienda.codigo_actividad577,749904,SERVICIO DE DISEÑO O DECORACION DE INTERIORES (POR CUENTA PROPIA).
facturacion_hacienda.codigo_actividad578,749905,SERVICIO DE CONTESTACIóN DE TELéFONOS (CALL CENTER)
facturacion_hacienda.codigo_actividad579,749906,SERVICIOS DE TRADUCTOR
facturacion_hacienda.codigo_actividad580,749907,SERVICIO DE INSPECCION DE TODO TIPO DE MERCADERIAS Y ACTIVOS(INCLUYE DROGAS)
facturacion_hacienda.codigo_actividad581,749908,SERVICIO DE RECOLECCION DE MONEDAS DE LOS TELEFONOS PUBLICOS
facturacion_hacienda.codigo_actividad582,749911,AGENCIAS FOTOGRAFICAS POR CATALOGO
facturacion_hacienda.codigo_actividad583,749914,SERVCICIO DE COBRANZA DE RECIBOS PUBLICOS Y OTROS
facturacion_hacienda.codigo_actividad584,749917,MODELAJE PROFESIONAL (MODELO)
facturacion_hacienda.codigo_actividad585,749918,AGENCIAS DE COBRO Y CALIFICACION CREDITICIA
facturacion_hacienda.codigo_actividad586,751101,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL
facturacion_hacienda.codigo_actividad587,751102,"ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL, NO SUJETAS AL IMPUESTO SOBR"
facturacion_hacienda.codigo_actividad588,751103,MUNICIPALIDADES Y CONCEJOS DE DISTRITO
facturacion_hacienda.codigo_actividad589,751106,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL GRAVADAS CON IVA
facturacion_hacienda.codigo_actividad590,751201,"JUNTAS DE EDUCACIÓN, COMEDORES ESCOLARES, PATRONATOS, COOPERATIVAS ESCOLARES, CO"
facturacion_hacienda.codigo_actividad591,751202,COMITES CANTONALES DE DEPORTES Y RECREACION
facturacion_hacienda.codigo_actividad592,751301,ACTIVIDADES DEL SECTOR PúBLICO RELACIONADAS CON LA INFRAESTRUCTURA
facturacion_hacienda.codigo_actividad593,751302,FONDOS PUBLICOS (ACTIVIDADES DEL SECTOR PUBLICO)
facturacion_hacienda.codigo_actividad594,751401,ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACIÓN PÚBLICA EN GENERAL
facturacion_hacienda.codigo_actividad595,752101,RELACIONES EXTERIORES
facturacion_hacienda.codigo_actividad596,752201,ACTIVIDADES DE DEFENSA
facturacion_hacienda.codigo_actividad597,752301,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD
facturacion_hacienda.codigo_actividad598,752302,"SERVICIOS DE VIGILANCIA O CONTROL PORTUARIA, COSTERA, AEREA,Y FRONTERIZA"
facturacion_hacienda.codigo_actividad599,753001,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA
facturacion_hacienda.codigo_actividad600,801001,ENSEÑANZA PREESCOLAR Y PRIMARIA PRIVADA
facturacion_hacienda.codigo_actividad601,801002,ENSEÑANZA PREESCOLAR Y PRIMARIA PRIVADA NO AUTORIZADOS POR EL MEP
facturacion_hacienda.codigo_actividad602,802101,ENSEÑANZA SECUNDARIA PRIVADA
facturacion_hacienda.codigo_actividad603,802102,ENSEÑANZA SECUNDARIA PRIVADA NO AUTORIZADA POR EL MEP
facturacion_hacienda.codigo_actividad604,802201,ENSEÑANZA DE FORMACIÓN TÉCNICA Y PARAUNIVERSITARIA
facturacion_hacienda.codigo_actividad605,802202,ENSEÑANZA SECUNDARIA DE FORMACIÓN TÉCNICA Y PROFESIONAL NO AUTORIZADA POR EL MEP
facturacion_hacienda.codigo_actividad606,803002,ENSEÑANZA SUPERIOR PRIVADA (UNIVERSIDADES)
facturacion_hacienda.codigo_actividad607,803003,ENSEÑANZA SUPERIOR PUBLICA (UNIVERSIDADES)
facturacion_hacienda.codigo_actividad608,809001,ESCUELAS COMERCIALES (NO ESTATALES)
facturacion_hacienda.codigo_actividad609,809004,PROFESOR POR CUENTA PROPIA
facturacion_hacienda.codigo_actividad610,809005,ENSEÑANZA CULTURAL
facturacion_hacienda.codigo_actividad611,809006,ENSEÑANZA DE LA DE SEGURIDAD PRIVADA
facturacion_hacienda.codigo_actividad612,809007,ESCUELA Y AGENCIA DE MODELOS
facturacion_hacienda.codigo_actividad613,851101,ACTIVIDADES DE HOSPITALES 
facturacion_hacienda.codigo_actividad614,851201,GINECÓLOGO
facturacion_hacienda.codigo_actividad615,851202,SERVICOS DE MÉDICO GENERAL
facturacion_hacienda.codigo_actividad616,851203,NEURÓLOGOS
facturacion_hacienda.codigo_actividad617,851204,"SERVICIOS DE OFTALMOLOGO U OCULISTA, OPTOMETRISTA Y/O OPTICO"
facturacion_hacienda.codigo_actividad618,851206,ORTOPEDISTA (CONSULTA PRIVADA)
facturacion_hacienda.codigo_actividad619,851207,SERVICIOS DE ODONTOLOGO Y CONEXOS
facturacion_hacienda.codigo_actividad620,851208,"OTORRINOLARINGOLOGIA, AUDIOLOGíA Y SERVICIOS CONEXOS."
facturacion_hacienda.codigo_actividad621,851209,FARMACEUTICO O BOTICARIO
facturacion_hacienda.codigo_actividad622,851210,CARDIOLOGOS
facturacion_hacienda.codigo_actividad623,851212,ONCOLOGOS
facturacion_hacienda.codigo_actividad624,851213,REUMATOLOGO
facturacion_hacienda.codigo_actividad625,851901,MEDICINA ALTERNATIVA
facturacion_hacienda.codigo_actividad626,851902,FÍSICO TERAPISTA
facturacion_hacienda.codigo_actividad627,851905,PSICOLOGO
facturacion_hacienda.codigo_actividad628,851906,PSIQUIATRÍA
facturacion_hacienda.codigo_actividad629,851907,SERVICIOS DE ENFERMERÍA
facturacion_hacienda.codigo_actividad630,851908,LABORATORIOS MÉDICOS - CLÍNICOS
facturacion_hacienda.codigo_actividad631,851909,"SERVICIOS DE RADIOLOGÍA, ANESTESIOLOGIA Y OTROS"
facturacion_hacienda.codigo_actividad632,851910,TRANSPORTE EN AMBULANCIA TERRESTRE Y AEREO (SERVICIO PRIVADO)
facturacion_hacienda.codigo_actividad633,851911,PROFESIONALES EN SALUD OCUPACIONAL
facturacion_hacienda.codigo_actividad634,851912,NUTRICIONISTA
facturacion_hacienda.codigo_actividad635,851913,PROFESIONALES EN EDUCACION ESPECIAL
facturacion_hacienda.codigo_actividad636,851914,SERVICIOS DE PARAMEDICOS
facturacion_hacienda.codigo_actividad637,851915,SERVICIOS DE ESTERILIZACIÓN DE PRODUCTOS MÉDICOS Y FARMACÉUTICOS
facturacion_hacienda.codigo_actividad638,851916,OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA(BANCO DE SANGRE…)
facturacion_hacienda.codigo_actividad639,851917,CIRUJANO PLÁSTICO
facturacion_hacienda.codigo_actividad640,853101,FUNDACIONES DE BIEN SOCIAL
facturacion_hacienda.codigo_actividad641,853102,FUNDACIONES DE SERVICIO SOCIAL (PRIVADAS)
facturacion_hacienda.codigo_actividad642,853103,RESIDENCIAS UNIVERSITARIAS CON SERVICIOS INTEGRADOS
facturacion_hacienda.codigo_actividad643,853201,GUARDERIAS/CENTROS INFANTILES Y SERVICIOS SOCIALES
facturacion_hacienda.codigo_actividad644,853202,SERVICIOS SOCIALES DE REDES DE CUIDO  Y CENTROS DE ATENCIÓN DE ADULTOS MAYORES
facturacion_hacienda.codigo_actividad645,853301,ASOCIACIONES DECLARADAS DE UTILIDAD PUBLICA POR EL PODER EJECUTIVO
facturacion_hacienda.codigo_actividad646,900001,"ASESORAMIENTO Y ELIMINACION DE DESPERDICIOS, SANEAMIENTO (EXCEPTO LIMPIEZA DE TANQUES)"
facturacion_hacienda.codigo_actividad647,900002,LIMPIEZA DE TANQUES SEPTICOS Y AGUAS REDISUALES
facturacion_hacienda.codigo_actividad648,911101,ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES
facturacion_hacienda.codigo_actividad649,911102,CAMARAS DE COMERCIO
facturacion_hacienda.codigo_actividad650,911201,ACTIVIDADES DE ORGANIZACIONES PROFESIONALES
facturacion_hacienda.codigo_actividad651,912001,ASOCIACIONES SOLIDARISTAS
facturacion_hacienda.codigo_actividad652,912002,ACTIVIDADES DE SINDICATOS
facturacion_hacienda.codigo_actividad653,919101,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS
facturacion_hacienda.codigo_actividad654,919201,ACTIVIDADES DE ORGANIZACIONES POLÍTICAS
facturacion_hacienda.codigo_actividad655,919901,ASOCIACION DE DESARROLLO COMUNAL Y/O SERVICIOS COMUNITARIOS
facturacion_hacienda.codigo_actividad656,919903,"ASOCIACIONES O ENTIDADES CON FINES CULTURALES, SOCIALES, RECREATIVOS, ARTESANALE"
facturacion_hacienda.codigo_actividad657,919906,ASOCIACIONES ADMINISTRADORAS DE LOS SISTEMAS DE ACUEDUCTOS Y ALCANTARILLADOS (ASADAS)
facturacion_hacienda.codigo_actividad658,921101,ACTIVIDADES PRODUCCION POSTPRODUCCION Y DISTRIBUCION DE PELICULAS CINEMATOGRAFIC
facturacion_hacienda.codigo_actividad659,921201,EXHIBICIÓN DE FILMES Y VIDEOCINTAS  (SALAS DE CINE)
facturacion_hacienda.codigo_actividad660,921301,TRANSMISIONES DE RADIO
facturacion_hacienda.codigo_actividad661,921302,PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN
facturacion_hacienda.codigo_actividad662,921303,TRANSMISIONES DE RADIO CULTURALES SEGÚN LEY GENERAL DE TELECOMUNICACIONES
facturacion_hacienda.codigo_actividad663,921401,TEATROS (EXPLOTACION)
facturacion_hacienda.codigo_actividad664,921402,ACTIVIDADES MUSICALES Y ARTÍSTICAS (SERVICIOS)
facturacion_hacienda.codigo_actividad665,921403,PERIODISTA POR CUENTA PROPIA
facturacion_hacienda.codigo_actividad666,921501,CANALES DE TELEVISIóN
facturacion_hacienda.codigo_actividad667,921902,"VENTA AL POR MENOR DE DISCOS, GRABACIONES DE MUSICA Y DE VIDEO"
facturacion_hacienda.codigo_actividad668,921903,SALóN DE BAILE Y DISCOTECA
facturacion_hacienda.codigo_actividad669,921904,SALON DE PATINES
facturacion_hacienda.codigo_actividad670,922001,ACTIVIDADES DE AGENCIAS DE NOTICIAS
facturacion_hacienda.codigo_actividad671,923101,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS
facturacion_hacienda.codigo_actividad672,923201,GALERIAS DE ARTE
facturacion_hacienda.codigo_actividad673,923202,SERVICIOS DE RESTAURACION DE OBRAS DE ARTE
facturacion_hacienda.codigo_actividad674,923301,"ACTIVIDADES DE JARDINES BOTANICOS, ZOOLOGICOS, PARQUES NACIONALES Y RESERVAS NACIONALES"
facturacion_hacienda.codigo_actividad675,924101,GIMNASIOS
facturacion_hacienda.codigo_actividad676,924102,EXPLOTACIÓN DE PISCINAS O ALBERCAS DE BAÑO
facturacion_hacienda.codigo_actividad677,924103,"ENTRENADOR, INSTRUCTORES Y/O PREPARADORES FISICOS POR CUENTA PROPIA"
facturacion_hacienda.codigo_actividad678,924104,ACTIVIDADES DE ESCUELAS Y CLUBES DEPORTIVOS
facturacion_hacienda.codigo_actividad679,924105,EXPLOTACION DE INSTALACIONES Y CAMPOS DEPORTIVOS
facturacion_hacienda.codigo_actividad680,924106,ACTIVIDADES DEPORTIVAS Y OTRAS POR CUENTA PROPIA
facturacion_hacienda.codigo_actividad681,924107,ESPECTÁCULOS DEPORTIVOS
facturacion_hacienda.codigo_actividad682,924901,NIGHT CLUB/CABARETTE
facturacion_hacienda.codigo_actividad683,924902,EXPLOTACIÓN DE CASINOS (INCLUYE MESAS DE JUEGOS Y MAQUINAS TRAGAMONEDAS)
facturacion_hacienda.codigo_actividad684,924903,PESCA DEPORTIVA
facturacion_hacienda.codigo_actividad685,924904,"ACTIVIDADES DE JUEGOS DE BILLAR, POOL Y OTROS SIMILARES"
facturacion_hacienda.codigo_actividad686,924905,SALA DE VIDEO JUEGOS
facturacion_hacienda.codigo_actividad687,924906,"GRABACIÓN DE SONIDO (MUSICA, ETC.) EN DISCOS GRAMOFONICOS YEN CINTA MAGNETOFONIC"
facturacion_hacienda.codigo_actividad688,924907,SERVICIO DE ENLACE DE LLAMADAS Y CASAS DE APUESTAS ELECTRONICAS (SPORTBOOKS)
facturacion_hacienda.codigo_actividad689,924908,ESPECTACULOS PUBLICOS EN GENERAL EXCEPTO LOS DEPORTIVOS Y EL TEATRO
facturacion_hacienda.codigo_actividad690,924909,OTRAS ACTIVIDADES DE ESPARCIMIENTO
facturacion_hacienda.codigo_actividad691,924910,EXPLOTACIÓN DE JUEGOS DE ÁZAR NO ELECTRÓNICOS (INCLUYE MÁQUINAS TRAGAMONEDAS
facturacion_hacienda.codigo_actividad692,930101,SERVICIOS DE LAVANDERíA DE TODO TIPO
facturacion_hacienda.codigo_actividad693,930102,SERVICIO DE TEÑIDO DE PRENDAS DE VESTIR
facturacion_hacienda.codigo_actividad694,930103,SERVICIO DE LIMPIEZA Y LAVADO DE MUEBLES
facturacion_hacienda.codigo_actividad695,930202,"SALONES DE BELLEZA, PELUQUERIA Y BARBERIA"
facturacion_hacienda.codigo_actividad696,93030,1 SERVICIOS FUNEBRES Y ACTIVIDADES CONEXAS
facturacion_hacienda.codigo_actividad697,930302,CEMENTERIO PUBLICO (JUNTA ADMINISTRATIVA)
facturacion_hacienda.codigo_actividad698,930303,CEMENTERIO O CAMPOSANTO PRIVADO
facturacion_hacienda.codigo_actividad699,930901,SALAS DE MASAJES
facturacion_hacienda.codigo_actividad700,930903,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.
facturacion_hacienda.codigo_actividad701,930904,CENTRO O SALA DE BRONCEADO
facturacion_hacienda.codigo_actividad702,930905,PELUQUERíA Y SALA DE ESTÉTICA PARA ANIMALES
facturacion_hacienda.codigo_actividad703,930906,SERVICIO DE TATUAJE Y PIERCING
facturacion_hacienda.codigo_actividad704,930907,SERVICIO DE DISCO MOVIL
facturacion_hacienda.codigo_actividad705,930908,SERVICIO DE HERRADURA
facturacion_hacienda.codigo_actividad706,930915,ALBERGUE Y CUIDO DE ANIMALES A DOMICILIO
facturacion_hacienda.codigo_actividad707,950001,HOGARES PRIVADOS CON SERVICIO DOMÉSTICO
facturacion_hacienda.codigo_actividad708,960104,IMPUESTO A LAS PERSONAS JURIDICAS
facturacion_hacienda.codigo_actividad709,960105,ACTIVIDADES PREOPERATIVAS O DE ORGANIZACION
facturacion_hacienda.codigo_actividad710,960106,EXPORTADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
facturacion_hacienda.codigo_actividad711,960107,PRODUCTORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
facturacion_hacienda.codigo_actividad712,960108,COMERCIALIZADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS
